speaker_id,sentence_id,repetition,phoneme_raw,phoneme,onset,offset,duration_ms,l1_status,gender,F1,F2,F3,f0,SCG,F1_25,F2_25,F1_75,F2_75,formant_qc_fail,F1_norm,F2_norm
KB,36,1,t,t,1.83,1.88,50.0,ru,f,550.7016047284,1752.1951702992385,,,,,,,,False,-0.20059135426176664,0.06531349155390626
KB,36,1,a,a,1.88,1.95,70.0,ru,f,685.339749101456,1518.0598562161904,1976.1909750160637,215.88209271706356,,,,,,False,0.46482349562583813,-0.3058847925069249
KB,36,1,p,p,1.95,2.07,120.0,ru,f,1297.4887353890954,2168.826696759463,,208.07043190840795,,,,,,False,3.4902144627710654,0.7258413931793081
KB,36,1,o,o,2.07,2.18844,118.44,ru,f,387.1653733548839,1197.8345508425662,3195.566883968752,194.39554465588907,,406.4649472207356,1054.8709498188666,397.95008822288895,1497.1855830009604,False,-1.008827663201641,-0.8135702065294446
KB,36,1,z,z,2.18844,2.29,101.56,ru,f,198.4331684853342,1904.056731509032,,168.07172535064132,1272.0396659151024,,,,,False,-1.9415886750012088,0.30607491260070935
KB,36,1,e,e,2.29,2.45,160.0,ru,f,375.4086809765564,1750.0843963431128,2774.590690202658,182.1957196616653,,460.1429024136899,2400.666162393886,388.6461685625712,2722.210880626618,False,-1.0669321307767683,0.061967069107456106
KB,36,1,t,t,2.54,2.59,50.0,ru,f,1434.251441466378,2065.28462760695,,,,,,,,False,4.166129419549462,0.5616857272643064
KB,36,1,ʁ,ʁ,2.59,2.73,140.0,ru,f,1128.443725919291,1548.2313213973218,,,,,,,,False,2.6547524165256537,-0.25805093136257573
KB,36,1,w,w,2.73,2.8,70.0,ru,f,532.9431737682612,958.5454006749684,,174.6555549471389,,,,,,False,-0.28835789120124106,-1.1929393857771378
KB,36,1,ɑ,ɑ,2.8,2.87,70.0,ru,f,791.3344663401929,1244.385340109554,3031.2118742951016,185.6018780550923,,,,,,False,0.988675478202685,-0.7397685539882388
KB,36,1,f,f,2.87,3.08,210.0,ru,f,1087.7486272935964,2140.61850416104,,,4593.420751489404,,,,,False,2.453627222255694,0.6811201057050144
KB,36,1,w,w,3.08,3.15,70.0,ru,f,498.91044091554727,939.0470036965868,,161.03187515850152,,,,,,False,-0.4565560339185549,-1.2238521574308188
KB,36,1,a,a,3.15,3.25,100.0,ru,f,841.5774384652667,1323.3465013097448,2979.617461742163,164.25236063403594,,700.9703841127703,1229.18433752724,751.6366302081173,1390.9886042735022,False,1.2369886134600931,-0.6145834760355591
KB,37,1,l,l,1.06,1.18,120.0,ru,f,485.1134457147744,2194.1462327630525,,180.39626659961408,,,,,,False,-0.5247441802508772,0.7659830025497557
KB,37,1,a,a,1.18,1.32,140.0,ru,f,729.2757894769458,1551.5292704997737,2772.201803508673,173.66628906555945,,723.3196563321663,1718.4941650490457,726.1720274074027,1476.7728602017962,False,0.6819662217622428,-0.25282236064250113
KB,37,1,ʁ,ʁ,1.32,1.46,140.0,ru,f,1025.7595695921711,1632.962136188779,,174.82808760819492,,,,,,False,2.147262040849327,-0.12371864073464885
KB,37,1,u,u,1.46,1.66,200.0,ru,f,282.6771892554433,714.3110669449942,2410.5779524725303,262.6548903522622,,398.31820518312986,659.195636465268,307.5038271826913,657.5479473237871,False,-1.5252339881797183,-1.580148662363026
KB,37,1,s,s,1.9,2.05,150.0,ru,f,910.9989021469,1841.7838635206967,,,7118.348880028104,,,,,False,1.5800865746641413,0.20734746590457537
KB,37,1,u,u,2.05,2.17,120.0,ru,f,370.39873317498746,1053.4680055203123,3260.2406467681303,204.17292246418663,,529.7476597499488,1466.1828121572432,359.3327261216042,931.14189700514,False,-1.0916925259816272,-1.042449024358706
KB,37,1,l,l,2.17,2.24,70.0,ru,f,330.5937270689039,1844.8652889164389,,170.64144623092807,,,,,,False,-1.2884186639285742,0.21223275979473685
KB,37,1,a,a,2.24,2.35,110.0,ru,f,664.1761337136859,1832.059782051925,2949.078020647192,162.85199741196908,,636.1192725732725,2062.700073889355,668.7684364216219,1741.5762323251197,False,0.36022769907867247,0.19193090061876159
KB,37,1,ʁ,ʁ,2.35,2.42,70.0,ru,f,951.0047959710978,1762.0015487364792,,184.6298181746822,,,,,,False,1.7778055491613516,0.08086053050875495
KB,37,1,y,y,2.42,2.53,110.0,ru,f,402.7521316057898,1993.4892911977,2858.1877609587027,198.6917933137163,,399.7864747508208,1733.7166551241185,393.7054768741087,1903.2926022804963,False,-0.9317940673357986,0.4478613527437212
KB,37,1,ʁ,ʁ,2.53,2.75,220.0,ru,f,1146.4882963758805,2104.547675781856,,179.45824164523833,,,,,,False,2.7439331252881605,0.6239333901877787
KB,37,1,u,u,2.75,2.83,80.0,ru,f,369.7522808553841,817.6304288311185,3138.0255505621944,187.36856909760888,,,,,,False,-1.094887452465585,-1.4163460766976024
KB,37,1,l,l,2.83,3.01304,183.04,ru,f,414.0812516687778,1574.700319512264,,157.74895357955862,,,,,,False,-0.8758027673875174,-0.21608696398945704
KB,37,1,ə,ə,3.01304,3.09315,80.11,ru,f,827.1012978220612,1421.6842839319145,3577.1939885847187,146.2892898248827,,,,,,False,1.165443963183569,-0.45867868947803525
KB,37,1,l,l,3.48,3.57,90.0,ru,f,488.98119958974536,1911.1900764176569,,79.39989044560798,,,,,,False,-0.5056287885756556,0.31738412240558483
KB,37,1,a,a,3.57,3.69,120.0,ru,f,709.5661944466653,1771.4487427080269,2864.936796819109,155.17862627910512,,693.6909568401768,1985.564714239976,682.2862778772742,1606.5735017288655,False,0.5845565517204435,0.0958381181706677
KB,37,1,ʁ,ʁ,3.69,3.78,90.0,ru,f,1331.383413094819,1623.8678032752107,,,,,,,,False,3.6577303029704815,-0.13813680223845798
KB,37,1,y,y,3.78,3.9,120.0,ru,f,413.3799647960553,2165.115122408657,2820.796185020741,217.6317524912974,,384.0451359666568,1928.5927397835003,421.0610462184716,2192.4365655675724,False,-0.8792686997301958,0.7199570607129346
KB,37,1,s,s,3.9,4.05,150.0,ru,f,933.9000808604126,1933.677699861148,,,4284.690564073061,,,,,False,1.6932698368582297,0.3530360157029335
KB,37,1,u,u,4.05,4.12,70.0,ru,f,385.8169287265455,1200.0537711996626,3121.211155828312,195.3874159497761,,,,,,False,-1.01549200846669,-0.8100518530861239
KB,37,1,l,l,4.12,4.22,100.0,ru,f,399.1639920548688,1976.1764231067848,,163.51654038529097,,,,,,False,-0.9495275361961263,0.4204135200548013
KB,37,1,a,a,4.22,4.38,160.0,ru,f,757.4557928674492,1605.9676726333155,2959.9657455604856,77.093771414949,,329.01190786532766,810.7382278592611,747.2617496343901,1593.6754518375396,False,0.8212387348620042,-0.16651568136977685
KB,37,1,ʁ,ʁ,4.38,4.5,120.0,ru,f,807.2214278474753,1139.4637646032977,,166.38857092237777,,,,,,False,1.0671927524548253,-0.906111290202165
KB,37,1,u,u,4.5,4.68,180.0,ru,f,353.77980040729364,563.917852147908,2117.382638531584,193.09474831099445,,359.654437272545,708.8340251298697,366.7756122515764,766.0206597985634,False,-1.173827382373188,-1.8185821660218076
KB,37,1,ʁ,ʁ,4.71,4.8,90.0,ru,f,802.6044187942381,1620.441055084951,,155.95757325244531,,,,,,False,1.0443743572638085,-0.14356957111877225
KB,37,1,ɛ,ɛ,4.8,4.87,70.0,ru,f,666.7172258192211,1837.6747506357576,3139.9466746812504,157.05181529044668,,,,,,False,0.3727864017392661,0.20083287557942422
KB,37,1,s,s,4.87,5.02,150.0,ru,f,853.1467689290541,2158.7936497317864,,,6312.489007263847,,,,,False,1.294167092335518,0.709934993689079
KB,37,1,t,t,5.02,5.11879,98.79,ru,f,633.501950292691,1792.4726459871758,,,,,,,,False,0.20862833434031822,0.12916942853725713
KB,37,1,ə,ə,5.11879,5.20272,83.93,ru,f,159.4535755421557,1409.710340888906,2413.6947265673143,148.5167136543449,,,,,,False,-2.1342354179264307,-0.47766218681338507
KB,38,1,d,d,0.93,1.1,170.0,ru,f,322.6350700950185,745.5757755278961,,177.22862449695873,,,,,,False,-1.3277523056706295,-1.5305815723959029
KB,38,1,i,i,1.1,1.3,200.0,ru,f,242.99018835945668,340.08978883306054,2829.4178700284897,174.92199321573594,,335.04631146832,2738.76298615607,344.8945715967902,2857.5176808184888,True,-1.7213769153320702,-2.173439327798182
KB,38,1,s,s,1.3,1.47,170.0,ru,f,865.712949235454,2228.233043129772,,,6783.233608503874,,,,,False,1.3562722485019227,0.8200242545786793
KB,38,1,e,e,1.47,1.58487,114.87,ru,f,656.1918554903901,2265.1647343124678,3255.287937923287,164.1097283943422,,592.5339070811546,2265.5929195668623,654.9326475699942,1685.4255287899723,False,0.3207674308155099,0.8785757825622738
KB,38,1,ʀ,ʀ,1.58487,1.67,85.13,ru,f,1487.896791145021,2409.517745428385,,177.86210548696988,,,,,,False,4.43125794215205,1.1074331432517266
KB,38,1,j,j,1.67,1.77,100.0,ru,f,454.3427116181561,2505.122520166225,,160.22147777906392,,,,,,False,-0.6768207221935497,1.2590050172754839
KB,38,1,ø,ø,1.77,1.91,140.0,ru,f,506.1825952314018,1898.7059638277224,2866.264645913792,263.5283628762136,,480.4614302941469,1970.135700831999,579.0749514993857,1085.0799801092098,False,-0.42061525729112365,0.29759180192819545
KB,38,1,t,t,2.02,2.07,50.0,ru,f,1178.27404580524,1653.9481328425927,,,,,,,,False,2.9010261228453587,-0.09044742755730253
KB,38,1,ʁ,ʁ,2.07,2.18,110.0,ru,f,1036.8522434293363,1215.985909019519,,,,,,,,False,2.202084765349729,-0.7847930310954621
KB,38,1,w,w,2.18,2.26,80.0,ru,f,501.7966679920733,942.6039992021584,,172.801870134577,,,,,,False,-0.4422915892783594,-1.2182128943694084
KB,38,1,ɑ,ɑ,2.26,2.35141,91.41,ru,f,762.0883559919781,1314.4398124583454,3103.7082267798214,228.48312188409716,,,,,,False,0.8441340021018887,-0.6287041465172896
KB,38,1,f,f,2.35141,2.57,218.59,ru,f,1237.1989302097709,2022.369384698811,,,4161.063964865698,,,,,False,3.1922474055900434,0.49364787236000734
KB,38,1,w,w,2.57,2.63,60.0,ru,f,501.4473571577344,937.8480729626464,,167.83436562692202,,,,,,False,-0.4440179694024919,-1.2257529430209355
KB,38,1,a,a,2.63,2.74,110.0,ru,f,771.108914904466,1270.152081586487,3034.673075879104,172.77303835833075,,681.9775317158624,1231.3323478804025,1084.7231596285003,1280.4985084315815,False,0.8887158246055019,-0.6989179447602604
KB,39,1,d,d,1.69,1.81,120.0,ru,f,266.1203558475848,646.3022627341481,,176.06690882540926,,,,,,False,-1.6070619342495767,-1.6879698661953568
KB,39,1,i,i,1.81,2.03,220.0,ru,f,363.1228622547836,2890.699626820122,3837.156395689511,177.28060650654243,,384.7316286680074,2741.5950852765477,345.8334636090654,2891.2804793893592,False,-1.1276516709825732,1.8702992209012546
KB,39,1,p,p,2.12,2.16757,47.57,ru,f,371.911285767446,1486.9587175438353,,,,,,,,False,-1.0842171187636762,-0.3551925586281058
KB,39,1,a,a,2.16757,2.29746,129.89,ru,f,767.3899906230905,1615.8010483301034,3325.322991129805,159.69943026074054,,741.9828875022413,1530.1474632070206,673.5833501153699,1644.003332475016,False,0.8703359854153676,-0.1509258409415258
KB,39,1,s,s,2.29746,2.48345,185.99,ru,f,921.2729259600663,1912.6966052609505,,,5760.841410686873,,,,,False,1.6308633292400003,0.31977257424467986
KB,39,1,ø,ø,2.48345,2.63787,154.42,ru,f,439.329466586372,1766.1035912071502,2962.7726644101112,220.86764811969832,,453.4576067015714,1836.8315125125932,495.1769724835669,1828.726684485216,False,-0.7510198745635497,0.08736391139438092
KB,39,1,t,t,2.74,2.78,40.0,ru,f,1243.1146156188076,2220.5378408561905,,,,,,,,False,3.221484178993051,0.8078242757303745
KB,39,1,ʁ,ʁ,2.78,2.93,150.0,ru,f,627.9970523961892,1411.658832597734,,,,,,,,False,0.1814217739372146,-0.4745730467506982
KB,39,1,w,w,2.93,3.02,90.0,ru,f,507.5973054158413,828.9502356200187,,166.2842883546444,,,,,,False,-0.41362341133694225,-1.3983996474184657
KB,39,1,ɑ,ɑ,3.02,3.09,70.0,ru,f,770.7890227117202,1241.7501705162863,2916.7267171068743,192.2482384901818,,,,,,False,0.8871348386493499,-0.7439463536297027
KB,39,1,f,f,3.09,3.32,230.0,ru,f,864.7678010453797,1558.2577765225271,,,3232.2932305950267,,,,,False,1.3516010935038472,-0.24215498267894825
KB,39,1,w,w,3.32,3.39,70.0,ru,f,513.3434837021763,909.3871973194796,,160.23195934271473,,,,,,False,-0.3852243838575186,-1.2708748343639258
KB,39,1,a,a,3.39,3.48976,99.76,ru,f,790.7425782852422,1279.8935249362653,2843.9644047101383,153.32011609333549,,733.2413778376233,1234.667033717579,737.2500806215147,1309.723497755347,False,0.9857502217453173,-0.6834738539366484
KB,4,1,d,d,1.18,1.3,120.0,ru,f,329.2346528782386,612.8569894655644,,181.73694098058223,,,,,,False,-1.2951355431070475,-1.7409940248784004
KB,4,1,i,i,1.3,1.47058,170.58,ru,f,391.0026335420363,2804.900396165997,3667.731679882128,199.965708352185,,367.6054423189609,2650.9586184742598,407.3090169654004,2841.469844753218,False,-0.9898629788374628,1.7342730630477068
KB,4,1,i,i,1.47058,1.57801,107.43,ru,f,398.4191355096117,2853.090195020287,3754.968387280243,197.74190119313903,,425.0742933804004,2862.535593165108,376.1393052252404,2860.5475057118606,False,-0.9532088005848922,1.8106732024884586
KB,4,1,j,j,1.57801,1.68165,103.64,ru,f,377.0249928239989,2784.1090705237507,,193.19394250280075,,,,,,False,-1.0589439197809494,1.7013104814227313
KB,4,1,ɛ,ɛ,1.68165,1.83,148.35,ru,f,720.7207661094269,1891.843759094911,2540.3067886658505,196.60110237258115,,671.1982537034943,2132.227540915488,758.0687246530288,1935.2908792428968,False,0.6396851905107327,0.28671245794000005
KB,4,1,ʁ̥,ʁ,1.83,1.97462,144.62,ru,f,1007.973800099398,1608.6887226092913,,140.39155588425393,,,,,,False,2.0593603901523525,-0.16220172691193835
KB,4,1,t,t,1.97462,2.05,75.38,ru,f,804.2430568738907,2008.637688655176,,,,,,,,False,1.0524729099946821,0.4718776322379458
KB,4,1,ʁ,ʁ,2.05,2.13,80.0,ru,f,524.8631198300058,1277.527466120281,,,,,,,,False,-0.32829150662236956,-0.6872250051712241
KB,4,1,w,w,2.13,2.17,40.0,ru,f,663.6319653815231,1136.4362991062671,,168.65543177942365,,,,,,False,0.3575382852372546,-0.9109110360327
KB,4,1,a,a,2.17,2.25,80.0,ru,f,701.2574422479296,1350.5586557584134,2739.657415390644,154.81958550958376,,,,,,False,0.543492653203275,-0.5714413081122649
KB,4,1,f,f,2.25,2.42,170.0,ru,f,763.7596351161559,1417.152625139391,,,2304.411720444123,,,,,False,0.8523938749092088,-0.4658631843686149
KB,4,1,w,w,2.42,2.47,50.0,ru,f,491.1476330590389,1083.5679162301954,,165.44953217548306,,,,,,False,-0.4949217411154119,-0.9947286057210897
KB,4,1,a,a,2.47,2.61,140.0,ru,f,772.8528909829968,1596.1910822603238,2976.304385870547,138.58597996091268,,749.90512706761,1451.2888451532408,1216.2634162280865,1667.0970375827344,False,0.8973349836551667,-0.18201549430757624
KB,40,1,d,d,0.89947,1.06,160.53,ru,f,280.7765049492535,599.0468611686687,,179.2588670774458,,,,,,False,-1.5346276378632928,-1.7628886115474127
KB,40,1,i,i,1.06,1.3,240.0,ru,f,357.8319191556956,2812.018401809131,3491.607432935944,156.35015656945615,,347.3135921182499,2696.4919736519823,300.225363959498,2815.236778550313,False,-1.1538008141131295,1.74555795397078
KB,40,1,l,l,1.35,1.58944,239.44,ru,f,332.3400189579443,1373.9894169673123,,176.40457415025202,,,,,,False,-1.2797880595733473,-0.5342941635687579
KB,40,1,u,u,1.58944,1.70848,119.04,ru,f,274.1587328362616,863.2467755272194,2439.317820009187,211.20095444426445,,348.96959078753565,852.5245496585196,277.1935160481568,1133.701150781399,False,-1.5673342965718045,-1.3440258900353266
KB,40,1,ʃ,ʃ,1.70848,1.89,181.52,ru,f,1453.557260772007,2072.9273889062133,,460.19285358449287,2250.587200217728,,,,,False,4.261543530572988,0.5738025661567377
KB,40,1,ə,ə,1.89,1.99606,106.06,ru,f,382.3745995406136,1210.616098733788,2517.3699967932907,,,536.8116576334514,1240.1592078256049,208.5506264104724,1204.958417631387,False,-1.0325048466128683,-0.793306331925804
KB,40,1,t,t,2.15,2.2,50.0,ru,f,877.7806359988181,1843.970767921327,,,,,,,,False,1.4159137268773596,0.2108145856088294
KB,40,1,ʁ,ʁ,2.2,2.3,100.0,ru,f,983.2794203725114,1210.6209385819252,,,,,,,,False,1.937314687164172,-0.7932986588273196
KB,40,1,w,w,2.3,2.36,60.0,ru,f,494.2950608511709,1004.0324739488738,,172.94800995320907,,,,,,False,-0.47936637824565526,-1.120824149285158
KB,40,1,a,a,2.36,2.43,70.0,ru,f,682.0361273212454,1241.844688323783,2899.526203507239,170.4057298884905,,,,,,False,0.44849618362075533,-0.7437965050342725
KB,40,1,f,f,2.43,2.64,210.0,ru,f,819.4635006419725,1652.458878024748,,,2435.907813660988,,,,,False,1.1276960895202286,-0.09280849314485941
KB,40,1,w,w,2.64,2.7,60.0,ru,f,482.61369117676657,953.4716961954318,,76.2562160872703,,,,,,False,-0.5370985824777488,-1.200983240263641
KB,40,1,a,a,2.7,2.8,100.0,ru,f,986.0923069919164,1339.3037625264596,2876.628874743241,125.63931107863058,,729.9875700957799,1220.8235145909402,1069.1630536604805,1533.388678232316,False,1.9512166652129486,-0.5892848233946593
KB,41,1,d,d,1.34,1.46,120.0,ru,f,277.68741279145934,617.1568155122679,,193.3894408986224,,,,,,False,-1.549894691669175,-1.7341770777786125
KB,41,1,i,i,1.46,1.63,170.0,ru,f,398.6631215913505,2756.816606671448,3688.272877405877,195.5775355798974,,386.7526236665752,2746.6960771401555,161.66143916453188,1157.9539649631229,False,-0.9520029613131845,1.658040990917025
KB,41,1,k,k,1.63,1.73605,106.05,ru,f,1439.0213443590503,2368.143294774221,,,,,,,,False,4.189703453728895,1.041838061420809
KB,41,1,a,a,1.73605,1.84597,109.92,ru,f,808.9321295948924,1891.065691502307,2303.773661138397,252.4320303739024,,731.72865939146,2356.1348909863714,1001.7901635270103,2322.6617220326816,False,1.0756474615698435,0.2854789090565728
KB,41,1,ʃ,ʃ,1.84597,2.01,164.03,ru,f,1802.0864066542335,2148.5805871653665,,,4006.14521420797,,,,,False,5.984060357944594,0.6937431974429293
KB,41,1,k,k,2.01,2.07,60.0,ru,f,714.7495829411282,1657.168764097846,,,,,,,,False,0.6101741335210018,-0.08534143660405984
KB,41,1,a,a,2.07,2.21,140.0,ru,f,755.4868952757918,1969.6876801443343,2873.229981706235,152.73655023700783,,658.5474091127294,2231.486690347777,730.294271989269,1890.9949015058996,False,0.8115079583313454,0.4101262626079427
KB,41,1,ʃ,ʃ,2.21,2.47,260.0,ru,f,1513.5851304256616,2102.1935639701937,,145.55919549505344,2689.1891820492974,,,,,False,4.558216037912244,0.620201179741872
KB,41,1,t,t,2.62,2.67,50.0,ru,f,831.0784510448381,1719.8675497021206,,,,,,,,False,1.1851000333636605,0.014061260166191155
KB,41,1,ʁ,ʁ,2.67,2.76,90.0,ru,f,784.2773921078332,1423.131313432917,,,,,,,,False,0.9537976802885966,-0.45638456793613474
KB,41,1,w,w,2.76,2.81,50.0,ru,f,593.0525025026312,1059.555058713432,,186.4478418918061,,,,,,False,0.008717206965589273,-1.0327986061416934
KB,41,1,ɑ,ɑ,2.81,2.88,70.0,ru,f,781.3402780812141,1350.2872098406283,2873.398970265016,191.9554624844304,,,,,,False,0.9392817398155147,-0.5718716586524717
KB,41,1,f,f,2.88,3.09,210.0,ru,f,1333.9800371696251,1499.7204712661587,,,2021.9597659115009,,,,,False,3.6705634582920834,-0.3349600657131194
KB,41,1,w,w,3.09,3.14,50.0,ru,f,605.3693714605416,1063.1590751077358,,160.18175294237386,,,,,,False,0.06959020508122139,-1.027084796131734
KB,41,1,a,a,3.14,3.25,110.0,ru,f,784.72940451582,1264.364005245988,2869.4696155508063,146.7096082318551,,837.9078676029717,1281.920181869572,301.87149659350854,1317.396527340855,False,0.9560316368690919,-0.7080943648745035
KB,42,1,l,l,1.26,1.39,130.0,ru,f,500.62920544104105,2118.20527807709,,180.9858407252133,,,,,,False,-0.4480614765696759,0.6455861620314055
KB,42,1,a,a,1.39,1.49,100.0,ru,f,737.2307391196233,1669.3691139218167,2754.076773295058,169.90004201909505,,704.0305289327107,1843.0116613984,779.6250745679556,1476.4958761433138,False,0.7212815409609307,-0.06599899380624479
KB,42,1,ʁ,ʁ,1.49,1.63,140.0,ru,f,790.9801981384305,1433.398860319136,,156.68452870886782,,,,,,False,0.9869245975485186,-0.4401063922128146
KB,42,1,u,u,1.63,1.81,180.0,ru,f,329.929652001608,599.9390691408211,2426.872177737498,233.71032004749287,,284.30981877547674,595.3057899902791,295.4425333415932,807.3816960421584,False,-1.291700686369365,-1.7614741044296574
KB,42,1,s,s,1.81,1.91,100.0,ru,f,973.2491337701396,2012.3419693461888,,,4812.292238428599,,,,,False,1.8877425418785558,0.4777504013311887
KB,42,1,u,u,1.91,1.99,80.0,ru,f,377.0477648058247,1467.506194416325,3088.8051984313297,226.68175390420524,,,,,,False,-1.0588313750415752,-0.3860326018478325
KB,42,1,l,l,1.99,2.06,70.0,ru,f,351.4537517378088,1778.0092928475758,,180.55317144723895,,,,,,False,-1.1853232874411301,0.10623921876428347
KB,42,1,a,a,2.06,2.17,110.0,ru,f,677.7105973238574,1907.334959299073,2811.7464354208123,165.54672127104766,,672.4230331476847,1970.085560549537,661.2484757019223,1665.1095641470674,False,0.4271183496696193,0.311272217138854
KB,42,1,ʁ,ʁ,2.17,2.28,110.0,ru,f,1321.74135603304,1545.1623448917462,,173.0012106774691,,,,,,False,3.610076883634918,-0.2629164887739135
KB,42,1,y,y,2.28,2.36,80.0,ru,f,392.396136889198,1707.3606470268091,2816.86546992626,178.09307452217928,,,,,,False,-0.9829759422930476,-0.005767191727847903
KB,42,1,ʁ,ʁ,2.36,2.53,170.0,ru,f,645.3862830828857,1024.8379082514928,,167.3039678668127,,,,,,False,0.2673636322488378,-1.08783919978056
KB,42,1,u,u,2.53,2.66,130.0,ru,f,393.700615002962,648.1986689966047,2930.5699560698213,169.36761563362083,,328.6704980397807,502.6129854399448,368.25646112809625,1006.5832586542764,False,-0.976528890365127,-1.6849633024342985
KB,42,1,l,l,2.66,2.81,150.0,ru,f,394.3219537359929,1738.981932848519,,209.91322031568288,,,,,,False,-0.973458081407574,0.0443652160329581
KB,42,1,l,l,3.1,3.24,140.0,ru,f,425.8976922360949,2074.128277821102,,167.40068504429252,,,,,,False,-0.8174030095557344,0.5757064562482438
KB,42,1,a,a,3.24,3.43,190.0,ru,f,848.5529950421497,1820.7807654061637,2988.3336433555646,149.84489242394278,,781.8915454847122,2142.6146832926534,839.8562317659296,1635.6199891585572,False,1.2714635310557192,0.17404914005992908
KB,42,1,ʁ,ʁ,3.43,3.58,150.0,ru,f,1280.647943801474,1680.8027393266325,,137.61963948275186,,,,,,False,3.406983125482165,-0.04787211641705893
KB,42,1,y,y,3.58,3.74,160.0,ru,f,284.7008700662076,2220.9153911039925,2799.033141198763,269.63730869955253,,417.3202934378282,1941.8714535560655,352.50058602247617,820.4842054244349,False,-1.5152324594956625,0.8084228441465902
KB,42,1,s,s,3.74,3.9,160.0,ru,f,730.2358410005298,2000.524538496789,,,4456.316271171598,,,,,False,0.6867110327028925,0.45901503853261166
KB,42,1,u,u,3.9,3.95,50.0,ru,f,395.1139799447087,1175.61911409619,3084.101113861104,188.0812535473925,,,,,,False,-0.9695436929314568,-0.8487905748545396
KB,42,1,l,l,3.95,4.03,80.0,ru,f,373.14110169249767,1607.7599449414824,,163.72847652747387,,,,,,False,-1.0781390657500354,-0.1636742116497271
KB,42,1,a,a,4.03,4.15,120.0,ru,f,745.4852424093946,1698.0010000928946,2981.641358805509,150.8494583961252,,684.2211033842191,1725.4032603236144,754.6278818585621,1586.3448968471528,False,0.7620773280169434,-0.020605982257549695
KB,42,1,ʁ,ʁ,4.15,4.28,130.0,ru,f,1003.0453819118115,1100.6447752428555,,149.71973596812612,,,,,,False,2.035002934367835,-0.9676549419832061
KB,42,1,u,u,4.28,4.42,140.0,ru,f,347.712346191349,558.59163226752,2679.122171769417,201.1887972528475,,338.5667541499162,710.6987297130098,318.6138315951862,608.6369525952762,False,-1.2038142345769434,-1.8270263585942677
KB,42,1,ʁ,ʁ,4.45,4.67,220.0,ru,f,280.20605803503213,1623.1528799216558,,81.2732787606457,,,,,,False,-1.537446926925564,-0.1392702422029243
KB,42,1,ɛ,ɛ,4.67,4.76,90.0,ru,f,648.9780539879199,2109.5781577376724,3134.1805764516803,164.16169891103476,,,,,,False,0.28511504815502947,0.6319087196561719
KB,42,1,s,s,4.76,4.89,130.0,ru,f,957.9677037010866,2020.191568981946,,,6568.968142699548,,,,,False,1.8122179530421865,0.4901951618610935
KB,42,1,t,t,4.89,4.96,70.0,ru,f,671.5516193579672,1664.243396768571,,,,,,,,False,0.3966791645655941,-0.07412530922054868
KB,43,1,d,d,1.28,1.39,110.0,ru,f,312.26850271630326,534.8948933549448,,188.13342967174543,,,,,,False,-1.3789864333264914,-1.864595184367664
KB,43,1,i,i,1.39,1.63,240.0,ru,f,346.69406264174887,394.6863442539953,2934.643833937059,189.1625239451636,,349.21549403575705,2714.4261685314564,338.21962780987883,2904.736105777593,True,-1.208846842523639,-2.0868819121974984
KB,43,1,i,i,1.68652,1.85851,171.99,ru,f,304.37510960840706,384.3683210215257,2899.003157499701,166.3314218287517,,379.74833227657103,2936.816498900197,337.156872039128,517.1620055257256,True,-1.417997524978507,-2.103240113154036
KB,43,1,j,j,1.85851,1.91993,61.42,ru,f,549.7022680698477,2499.269897542781,,179.5775622776085,,,,,,False,-0.20553032200923652,1.249726265440947
KB,43,1,ɛ,ɛ,1.91993,2.03459,114.66,ru,f,754.0384056724992,2181.137937265793,3003.291785489162,158.78553322191556,,709.6951691518392,1080.0807596980303,765.0991085886028,2020.622135711469,False,0.8043491661745842,0.7453596421393469
KB,43,1,ʀ,ʀ,2.03459,2.15784,123.25,ru,f,787.3646581242668,1609.482901606913,,75.28404799346777,,,,,,False,0.9690557088543811,-0.1609426349961851
KB,43,1,ə,ə,2.15784,2.23,72.16,ru,f,818.8138029364984,1621.6088457714854,3205.372324426202,151.33363182067382,,,,,,False,1.1244851235404654,-0.14171815498070908
KB,43,1,t,t,2.35,2.4,50.0,ru,f,1005.4965992350784,1709.730384889695,,,,,,,,False,2.047117453732304,-0.002010207729845856
KB,43,1,ʁ,ʁ,2.4,2.52,120.0,ru,f,727.663097628945,1301.3383102877197,,,,,,,,False,0.6739959016947068,-0.6494752768501983
KB,43,1,w,w,2.52,2.61,90.0,ru,f,462.68466781263214,929.8101929451052,,164.42311214478335,,,,,,False,-0.6355927213564624,-1.2384962033944638
KB,43,1,a,a,2.61,2.70722,97.22,ru,f,795.4426977132198,1350.960314884631,2300.1248219052745,178.33161849837526,,708.4211847800564,1343.7710155247858,821.6393604424818,1287.4059416507152,False,1.0089793688654363,-0.5708045174640309
KB,43,1,f,f,2.70722,2.92,212.78,ru,f,1093.5785708435756,1718.664246929678,,,2276.38013661518,,,,,False,2.482440238286379,0.012153543143299401
KB,43,1,w,w,2.92,3.0,80.0,ru,f,438.711417581203,681.4834431443,,119.02587440846456,,,,,,False,-0.7540744248762619,-1.632193599165212
KB,43,1,a,a,3.0,3.11627,116.27,ru,f,1116.9521667611382,1388.779116248029,2896.1954372917603,154.2742598743966,,781.3384838236375,1294.206613343467,813.4715665161842,1502.0582803763346,False,2.5979583025856297,-0.5108465644046676
